employee_id,age,department,job_role,education,education_field,monthly_income,job_satisfaction,work_life_balance,env_satisfaction,performance_rating,overtime,years_at_company,years_in_role,years_since_promo,num_companies_worked,distance_from_home,training_last_year,stock_option_level,attrition,dept_enc,role_enc,edu_field_enc,attrition_risk_score,risk_tier
1322,33,R&D,Engineer,4,Marketing,25400.0,2,4,4,3,0,4,4,0,3,13,1,1,0,6,2,2,0.06475744731812146,Low Risk
1323,31,HR,Manager,3,Other,20000.0,3,3,4,3,1,4,1,2,5,5,0,1,1,2,4,4,0.46438687773038523,Medium Risk
1324,38,R&D,Engineer,4,Other,20000.0,3,2,3,3,1,11,0,1,3,1,2,0,1,6,2,4,0.5706082704009238,Medium Risk
1325,35,Operations,Manager,3,Marketing,20000.0,3,2,3,3,0,2,0,0,1,6,3,2,0,5,4,2,0.5080484319526954,Medium Risk
1326,29,Finance,Sales Executive,3,Marketing,25800.0,4,2,2,2,0,0,0,0,3,13,1,1,0,1,6,2,0.07306088284901308,Low Risk
1327,43,Sales,Research Scientist,2,Human Resources,20000.0,2,3,4,3,0,1,1,2,3,10,3,0,0,7,5,0,0.49147479625936746,Medium Risk
1328,53,HR,Director,3,Life Sciences,20000.0,2,2,1,4,0,7,1,1,4,25,1,0,0,2,1,1,0.36320489801326955,Medium Risk
1329,28,Sales,Manager,2,Human Resources,20000.0,3,3,4,3,1,1,1,6,1,2,2,3,0,7,4,0,0.2921627227466282,Low Risk
1330,40,Sales,Sales Executive,3,Medical,46400.0,4,2,3,4,0,0,0,2,2,14,3,2,0,7,6,3,0.07769712007056279,Low Risk
1331,35,Engineering,Analyst,2,Human Resources,20000.0,4,4,3,3,0,2,0,5,3,17,1,1,1,0,0,0,0.6563887341847532,High Risk
1332,29,R&D,HR Manager,2,Marketing,20000.0,4,4,3,3,1,7,1,0,3,5,2,0,0,6,3,2,0.21279287946019784,Low Risk
1333,24,R&D,HR Manager,4,Other,50700.0,2,3,4,3,1,18,4,0,4,3,2,0,0,6,3,4,0.004172670710054618,Low Risk
1334,45,R&D,Analyst,1,Other,20000.0,3,2,3,3,0,6,1,0,0,30,2,0,1,6,0,4,0.7404871609786854,High Risk
1335,36,Engineering,HR Manager,3,Other,20000.0,3,1,4,2,0,6,0,0,1,17,4,1,0,0,3,4,0.393516727048277,Medium Risk
1336,22,Sales,Manager,5,Other,20000.0,3,3,2,3,0,0,0,3,2,27,2,1,0,7,4,4,0.5929523767129613,Medium Risk
1337,60,Finance,Director,5,Marketing,20000.0,4,3,4,3,0,7,7,1,1,3,3,2,0,1,1,2,0.12550994977037086,Low Risk
1338,25,Legal,Analyst,3,Technical Degree,21200.0,3,4,3,1,1,3,1,7,2,11,0,1,0,3,0,5,0.030602228638395883,Low Risk
1339,38,Finance,Manager,4,Medical,20000.0,2,4,4,3,1,9,1,0,2,24,1,1,1,1,4,3,0.7856291943794804,High Risk
1340,25,R&D,Research Scientist,2,Other,20000.0,4,3,1,3,0,3,3,0,1,2,3,0,0,6,5,4,0.14555584566146879,Low Risk
1341,41,Finance,HR Manager,2,Human Resources,20000.0,1,4,3,3,1,0,0,2,4,3,2,1,0,1,3,0,0.4698216551829988,Medium Risk
1342,38,R&D,Manager,4,Technical Degree,20000.0,3,2,3,2,0,7,7,3,1,3,3,1,0,6,4,5,0.2927170051093995,Low Risk
1343,34,Engineering,Engineer,4,Life Sciences,20000.0,4,3,2,3,0,13,0,1,4,14,2,0,0,0,2,1,0.11584512354411171,Low Risk
1344,41,Engineering,Analyst,4,Life Sciences,20000.0,4,3,1,3,0,2,2,1,1,1,1,0,0,0,0,1,0.14438762102865738,Low Risk
1345,37,Sales,HR Manager,1,Human Resources,20000.0,4,2,2,3,1,0,0,2,3,12,3,2,1,7,3,0,0.7518649755580712,High Risk
1346,37,Finance,Sales Executive,3,Other,20000.0,2,2,3,3,0,11,1,0,1,3,3,1,0,1,6,4,0.1883521448237614,Low Risk
1347,35,R&D,Sales Executive,2,Human Resources,21400.0,4,3,4,3,0,0,0,1,3,2,1,1,0,6,6,0,0.030382649670726167,Low Risk
1348,37,Engineering,Sales Executive,2,Marketing,20000.0,4,3,4,3,1,0,0,0,4,11,0,2,0,0,6,2,0.39780425581545226,Medium Risk
1349,41,Sales,Research Scientist,4,Medical,20000.0,2,3,4,3,0,2,0,0,3,3,2,1,0,7,5,3,0.3587883542275609,Medium Risk
1350,60,Sales,Research Scientist,3,Human Resources,20000.0,3,3,4,4,1,1,0,3,2,1,2,0,0,7,5,0,0.28066834964162285,Low Risk
1351,37,R&D,Engineer,3,Technical Degree,20500.0,2,3,2,3,0,0,0,9,1,2,1,2,0,6,2,5,0.05336063395326156,Low Risk
1352,34,R&D,Manager,5,Technical Degree,20000.0,4,3,3,3,0,3,0,1,2,8,5,1,1,6,4,5,0.35936565528648373,Medium Risk
1353,47,R&D,Research Scientist,3,Human Resources,39900.0,2,3,4,3,0,4,1,1,3,1,3,1,0,6,5,0,0.03404271491915133,Low Risk
1354,43,Engineering,Engineer,4,Marketing,20000.0,3,4,3,3,0,4,1,2,2,7,2,0,0,0,2,2,0.28603229089233073,Low Risk
1355,38,Engineering,Sales Executive,3,Life Sciences,20000.0,2,1,4,4,1,4,3,1,1,17,1,0,0,0,6,1,0.4852435394491053,Medium Risk
1356,36,Engineering,Director,3,Technical Degree,20000.0,3,3,3,3,0,5,1,2,4,5,0,2,0,0,1,5,0.20997922650427384,Low Risk
1357,40,Finance,Analyst,1,Medical,20000.0,4,3,3,3,0,5,2,0,3,3,2,1,0,1,0,3,0.11836894629588199,Low Risk
1358,32,R&D,Engineer,2,Marketing,20000.0,4,4,4,3,1,0,0,0,6,1,1,0,0,6,2,2,0.21153559701436941,Low Risk
1359,28,Marketing,Research Scientist,3,Human Resources,20000.0,3,3,4,3,0,2,2,2,3,30,3,1,1,4,5,0,0.675517072003628,High Risk
1360,32,Marketing,Engineer,1,Human Resources,24300.0,1,4,4,4,1,4,0,2,3,7,2,3,0,4,2,0,0.061692850056030535,Low Risk
1361,30,Marketing,HR Manager,3,Marketing,20000.0,1,3,3,3,1,0,0,0,2,3,3,0,0,4,3,2,0.4767279675700084,Medium Risk
1362,26,HR,Research Scientist,2,Human Resources,20000.0,4,1,3,4,0,8,5,0,2,11,2,1,0,2,5,0,0.14902869796689752,Low Risk
1363,39,Engineering,Sales Executive,2,Life Sciences,20000.0,2,2,4,3,0,6,6,6,2,4,3,1,0,0,6,1,0.30021212038020817,Medium Risk
1364,26,Finance,Analyst,4,Life Sciences,20000.0,4,3,4,3,0,3,0,0,1,13,3,3,0,1,0,1,0.27050742737644884,Low Risk
1365,27,HR,Engineer,2,Marketing,20000.0,3,2,4,3,0,2,0,2,7,29,2,1,0,2,2,2,0.5390923280346257,Medium Risk
1366,30,Operations,Director,3,Marketing,20000.0,2,4,4,3,0,11,0,1,3,8,2,1,0,5,1,2,0.14246474847029414,Low Risk
1367,52,Sales,Engineer,2,Medical,20000.0,4,3,2,3,0,1,1,0,2,19,2,1,0,7,2,3,0.5423379659648517,Medium Risk
1368,36,Engineering,Director,5,Technical Degree,20000.0,3,4,3,3,0,2,2,0,1,1,1,1,0,0,1,5,0.1829647688886122,Low Risk
1369,27,R&D,Engineer,5,Medical,20000.0,1,3,2,3,1,1,1,0,1,22,1,2,1,6,2,3,0.7881883711433226,High Risk
1370,34,Sales,Sales Executive,2,Life Sciences,21000.0,1,3,3,3,0,2,2,2,1,2,3,0,0,7,6,1,0.04039687698466434,Low Risk
1371,30,Sales,Engineer,2,Marketing,20000.0,3,3,1,4,1,3,1,2,2,13,4,0,1,7,2,2,0.6619574156920813,High Risk
1372,37,Finance,Engineer,4,Technical Degree,41600.0,2,2,3,3,0,16,5,0,5,5,5,1,0,1,2,5,0.01096802330904545,Low Risk
1373,29,Sales,Director,3,Marketing,20000.0,2,4,3,3,1,2,2,3,1,3,2,3,0,7,1,2,0.30141646661447413,Medium Risk
1374,36,Engineering,Director,5,Other,20000.0,3,1,4,3,0,9,2,0,1,21,3,3,0,0,1,4,0.13097746425640633,Low Risk
1375,45,R&D,Manager,2,Marketing,20000.0,3,2,2,4,0,2,2,2,3,3,2,1,0,6,4,2,0.44885923597654226,Medium Risk
1376,52,Marketing,Sales Executive,2,Technical Degree,20000.0,3,4,3,1,0,1,1,0,1,10,0,1,1,4,6,5,0.5583974740904207,Medium Risk
1377,37,HR,Research Scientist,1,Medical,29900.0,4,1,3,3,0,5,3,2,3,4,3,0,0,2,5,3,0.047827054825864,Low Risk
1378,50,R&D,Manager,4,Life Sciences,20000.0,2,3,2,3,1,11,2,1,4,10,1,3,1,6,4,1,0.6305073784921557,High Risk
1379,22,Sales,Research Scientist,3,Medical,20000.0,1,3,4,3,0,6,3,2,6,1,2,0,1,7,5,3,0.575060207624245,Medium Risk
1380,44,Operations,Engineer,4,Marketing,20000.0,3,3,3,3,0,0,0,1,2,2,4,1,0,5,2,2,0.30660871267758166,Medium Risk
1381,30,Engineering,HR Manager,1,Human Resources,24700.0,3,2,4,3,0,10,0,0,0,9,4,1,0,0,3,0,0.009134156157338272,Low Risk
1382,40,Engineering,Analyst,5,Other,20000.0,4,3,3,3,0,1,1,0,0,10,1,0,0,0,0,4,0.24484660732721966,Low Risk
1383,43,R&D,Engineer,4,Life Sciences,23200.0,3,2,3,3,0,0,0,0,5,4,6,0,0,6,2,1,0.0852214586041427,Low Risk
1384,28,R&D,Research Scientist,1,Life Sciences,20000.0,4,3,1,3,0,2,0,10,1,16,1,0,0,6,5,1,0.5807131558827742,Medium Risk
1385,41,Finance,Analyst,3,Human Resources,20000.0,2,2,3,3,0,1,0,0,1,1,2,0,1,1,0,0,0.6180662699342352,High Risk
1386,34,Marketing,Manager,2,Human Resources,26700.0,1,4,3,4,0,6,0,1,0,16,2,3,0,4,4,0,0.04597319533164984,Low Risk
1387,22,Operations,Analyst,4,Other,20000.0,3,3,4,3,0,6,2,2,4,1,2,3,0,5,0,4,0.1493583454015297,Low Risk
1388,31,R&D,HR Manager,3,Other,20000.0,4,4,4,3,0,7,2,1,2,3,2,1,0,6,3,4,0.10397132266776138,Low Risk
1389,29,R&D,Analyst,3,Technical Degree,20000.0,2,4,2,4,1,4,0,10,6,4,1,3,0,6,0,5,0.3473065796443901,Medium Risk
1390,22,R&D,Research Scientist,4,Medical,20000.0,2,3,4,3,0,8,1,4,2,1,2,0,0,6,5,3,0.1699582314744121,Low Risk
1391,32,R&D,Director,3,Medical,22900.0,3,4,2,3,0,7,0,8,2,3,2,1,0,6,1,3,0.023313698524360202,Low Risk
1392,32,R&D,Manager,4,Marketing,20000.0,4,3,3,3,1,7,5,3,1,15,2,1,0,6,4,2,0.32968160349438996,Medium Risk
1393,31,R&D,Engineer,1,Life Sciences,20000.0,4,1,2,3,1,3,1,9,3,1,3,2,0,6,2,1,0.2454982538289508,Low Risk
1394,44,R&D,Sales Executive,4,Marketing,20000.0,3,3,3,4,0,11,1,1,6,1,0,0,0,6,6,2,0.16077609227469833,Low Risk
1395,46,Marketing,Director,4,Human Resources,23100.0,3,2,3,3,0,4,3,2,4,7,1,0,0,4,1,0,0.05849059004441761,Low Risk
1396,34,Sales,Sales Executive,3,Other,20000.0,4,2,4,3,0,3,3,8,2,17,1,1,1,7,6,4,0.7268138819176346,High Risk
1397,39,R&D,Sales Executive,1,Technical Degree,20000.0,4,3,3,3,0,1,1,0,2,1,3,0,0,6,6,5,0.22983394647490019,Low Risk
1398,37,R&D,Research Scientist,1,Life Sciences,20000.0,4,3,3,2,0,0,0,1,3,1,2,1,0,6,5,1,0.24507720966983254,Low Risk
1399,50,HR,Research Scientist,5,Human Resources,20000.0,3,4,2,3,0,5,1,6,2,1,0,0,0,2,5,0,0.18451933693700762,Low Risk
1400,36,Finance,Manager,4,Other,20000.0,1,4,3,3,1,4,1,2,0,5,3,1,0,1,4,4,0.4300338996731214,Medium Risk
1401,35,HR,Research Scientist,3,Technical Degree,20000.0,3,3,2,3,0,3,1,13,6,4,3,0,1,2,5,5,0.6515459330904534,High Risk
1402,33,Operations,Sales Executive,2,Life Sciences,20000.0,4,3,2,3,1,3,0,3,2,6,0,0,0,5,6,1,0.30661414653709546,Medium Risk
1403,46,Sales,HR Manager,2,Medical,20000.0,1,3,3,3,0,7,3,3,3,12,2,1,0,7,3,3,0.39309223447238184,Medium Risk
1404,26,Sales,Research Scientist,4,Medical,23800.0,3,1,4,3,0,3,0,0,4,7,2,3,0,7,5,3,0.051631284238815106,Low Risk
1405,30,HR,Sales Executive,4,Marketing,20000.0,3,3,4,4,0,5,5,0,3,1,2,1,0,2,6,2,0.12087677244368678,Low Risk
1406,27,R&D,Research Scientist,3,Technical Degree,20100.0,3,4,2,4,0,7,7,1,2,5,2,0,0,6,5,5,0.11677762539977098,Low Risk
1407,47,R&D,Sales Executive,4,Medical,20000.0,2,3,4,3,0,12,2,7,1,21,5,1,1,6,6,3,0.661322082629554,High Risk
1408,52,R&D,HR Manager,1,Marketing,20000.0,4,3,4,3,0,8,0,1,3,9,3,0,0,6,3,2,0.1925004106641337,Low Risk
1409,41,Marketing,Sales Executive,3,Human Resources,20000.0,2,1,3,4,0,4,1,15,3,2,2,2,1,4,6,0,0.7662320955332201,High Risk
1410,31,Operations,Director,1,Other,20000.0,4,3,1,3,0,8,1,1,3,2,2,1,0,5,1,4,0.07746659504539895,Low Risk
1411,40,R&D,Director,2,Other,20000.0,3,4,4,3,0,1,1,0,1,10,3,0,0,6,1,4,0.45315786402703234,Medium Risk
1412,24,Sales,Analyst,1,Other,20000.0,3,3,3,3,1,4,3,1,2,7,4,1,0,7,0,4,0.22335156719292493,Low Risk
1413,42,R&D,Director,3,Technical Degree,20000.0,2,2,4,3,1,9,1,0,0,10,1,2,1,6,1,5,0.7030181438523145,High Risk
1414,56,Operations,HR Manager,4,Marketing,20000.0,3,3,1,3,0,2,2,1,1,14,2,1,0,5,3,2,0.38971762193458104,Medium Risk
1415,40,Marketing,Research Scientist,1,Life Sciences,22600.0,4,2,4,4,1,0,0,0,1,7,4,0,0,4,5,1,0.05092677358380608,Low Risk
1416,39,R&D,Manager,2,Medical,20000.0,3,3,4,3,1,9,0,0,3,20,3,0,1,6,4,3,0.7187748708488371,High Risk
1417,24,Finance,Analyst,4,Life Sciences,20000.0,3,3,1,3,0,1,1,0,2,27,3,0,0,1,0,1,0.4731420589830513,Medium Risk
1418,47,Marketing,Analyst,2,Marketing,20000.0,3,3,1,3,0,4,2,1,2,13,2,1,0,4,0,2,0.3614412469270296,Medium Risk
1419,41,Sales,Research Scientist,2,Medical,20000.0,2,2,3,3,0,1,0,2,3,16,1,2,1,7,5,3,0.8353051628035375,High Risk
1420,38,Finance,Director,3,Marketing,20000.0,3,2,4,3,1,4,2,4,4,1,3,1,0,1,1,2,0.32654532336645437,Medium Risk
1421,28,Sales,Manager,1,Life Sciences,20000.0,3,4,4,2,0,7,3,0,2,16,4,0,0,7,4,1,0.2845306126253167,Low Risk
1422,38,R&D,HR Manager,5,Marketing,20000.0,3,4,4,3,1,6,3,0,1,18,3,1,1,6,3,2,0.6553319653149476,High Risk
1423,22,Engineering,Analyst,4,Other,20000.0,2,2,3,3,1,3,3,0,0,10,2,2,0,0,0,4,0.36574124364436417,Medium Risk
1424,46,R&D,Sales Executive,3,Other,20000.0,4,3,4,3,0,11,2,2,3,3,2,0,0,6,6,4,0.042800859626953125,Low Risk
1425,37,R&D,Director,2,Other,20000.0,3,2,4,4,0,4,2,1,2,1,2,0,0,6,1,4,0.3395838718586836,Medium Risk
1426,34,Operations,Analyst,4,Other,20000.0,4,4,2,4,0,2,2,1,2,3,2,3,0,5,0,4,0.15733482377501465,Low Risk
1427,33,HR,Sales Executive,3,Marketing,21800.0,3,4,4,3,0,3,3,7,2,8,2,0,0,2,6,2,0.04508872616591899,Low Risk
1428,39,Engineering,Analyst,4,Other,20000.0,2,3,3,4,0,6,0,0,3,2,1,0,0,0,0,4,0.29244836095841764,Low Risk
1429,22,Finance,Director,5,Life Sciences,20000.0,1,3,4,3,0,4,2,2,2,14,3,3,0,1,1,1,0.3094049207705671,Medium Risk
1430,39,R&D,Sales Executive,2,Life Sciences,20000.0,4,4,3,4,1,0,0,1,2,5,1,0,0,6,6,1,0.3360456913057076,Medium Risk
1431,22,Sales,HR Manager,4,Human Resources,20000.0,3,3,4,3,1,2,0,1,2,2,3,0,1,7,3,0,0.5058590347834452,Medium Risk
1432,37,Sales,HR Manager,3,Life Sciences,20000.0,3,2,3,3,0,6,2,5,6,1,0,1,1,7,3,1,0.5450201541433881,Medium Risk
1433,37,Engineering,Research Scientist,3,Other,20000.0,2,1,4,3,1,2,2,1,3,1,0,0,0,0,5,4,0.43541698159866615,Medium Risk
1434,27,Finance,Analyst,2,Human Resources,33500.0,3,4,4,3,0,1,1,1,4,3,0,0,0,1,0,0,0.02616134166586245,Low Risk
1435,35,Sales,Manager,4,Other,20000.0,3,4,3,3,0,3,1,1,3,1,1,2,0,7,4,4,0.2122709181015258,Low Risk
1436,27,R&D,HR Manager,4,Other,20000.0,4,3,4,3,0,9,6,0,2,8,2,1,0,6,3,4,0.1000704737283637,Low Risk
1437,43,R&D,Engineer,2,Human Resources,20000.0,3,3,3,2,0,4,4,0,1,9,2,0,0,6,2,0,0.2481179245568562,Low Risk
1438,33,Legal,Analyst,3,Marketing,27700.0,3,1,2,4,0,0,0,0,2,7,2,2,0,3,0,2,0.04353506799365304,Low Risk
1439,24,Engineering,Research Scientist,3,Technical Degree,20000.0,3,3,3,3,1,2,2,1,6,9,2,1,0,0,5,5,0.32431902270116253,Medium Risk
1440,28,R&D,Director,3,Other,20000.0,3,2,4,3,1,4,2,1,3,8,3,2,1,6,1,4,0.5262957567297369,Medium Risk
1441,33,Sales,Research Scientist,3,Other,20000.0,3,4,3,3,0,4,4,0,2,10,3,1,0,7,5,4,0.1832890511402514,Low Risk
1442,36,HR,Sales Executive,5,Medical,20000.0,3,3,3,3,1,3,2,2,2,2,1,1,0,2,6,3,0.2829261072381446,Low Risk
1443,36,R&D,Analyst,5,Life Sciences,20000.0,1,1,1,3,0,6,1,1,2,23,1,0,1,6,0,1,0.8261217031105076,High Risk
1444,44,R&D,Analyst,4,Technical Degree,33700.0,4,4,1,2,1,4,2,2,3,1,2,1,0,6,0,5,0.024090734750433412,Low Risk
1445,54,Sales,HR Manager,4,Human Resources,20000.0,2,4,4,3,0,8,1,3,2,5,1,2,0,7,3,0,0.19915504185150898,Low Risk
1446,36,Sales,Research Scientist,3,Other,20000.0,3,4,3,3,0,20,2,3,1,13,4,1,0,7,5,4,0.09395619684834715,Low Risk
1447,29,R&D,Engineer,5,Human Resources,20000.0,3,3,4,3,0,5,5,1,5,1,2,0,0,6,2,0,0.16816364919831683,Low Risk
1448,51,Engineering,Sales Executive,3,Human Resources,20000.0,2,1,4,3,1,2,1,2,0,2,5,1,1,0,6,0,0.6921008341893569,High Risk
1449,51,R&D,Analyst,3,Other,20000.0,4,2,3,3,0,1,1,0,2,1,3,0,0,6,0,4,0.31739484745878227,Medium Risk
1450,28,Finance,Manager,3,Technical Degree,20000.0,2,3,4,3,0,8,7,1,4,4,2,0,0,1,4,5,0.15290451825224416,Low Risk
1451,56,Marketing,HR Manager,2,Other,20000.0,3,3,4,3,0,2,2,2,1,7,4,2,0,4,3,4,0.3516597807730629,Medium Risk
1452,33,R&D,Sales Executive,4,Marketing,44200.0,4,2,4,3,0,9,6,1,1,20,3,0,0,6,6,2,0.04761517020513283,Low Risk
1453,43,HR,Sales Executive,5,Life Sciences,20000.0,3,4,2,3,0,3,2,2,2,6,2,2,0,2,6,1,0.2839022547215844,Low Risk
1454,22,Sales,Analyst,4,Human Resources,20000.0,2,3,3,4,0,3,3,1,4,6,3,2,0,7,0,0,0.2216969802300069,Low Risk
1455,33,Engineering,HR Manager,1,Medical,20000.0,3,2,4,3,0,12,0,0,0,1,1,1,0,0,3,3,0.06776617922270937,Low Risk
1456,46,R&D,HR Manager,3,Human Resources,20000.0,3,4,3,3,0,4,4,4,0,22,2,0,0,6,3,0,0.4150754419964311,Medium Risk
1457,22,Engineering,Director,4,Life Sciences,20000.0,3,2,2,3,0,3,2,0,1,13,3,0,0,0,1,1,0.31325012328134816,Medium Risk
1458,29,Operations,Manager,2,Medical,20000.0,3,3,2,4,0,0,0,2,2,10,1,1,0,5,4,3,0.44103819429778895,Medium Risk
1459,44,Sales,Manager,2,Technical Degree,20000.0,4,4,4,4,0,6,5,2,2,5,3,0,0,7,4,5,0.16061098946664917,Low Risk
1460,37,R&D,Research Scientist,3,Life Sciences,20000.0,4,1,2,3,0,1,1,3,4,1,3,0,0,6,5,1,0.3589974018255969,Medium Risk
1461,35,Engineering,HR Manager,3,Medical,21800.0,4,3,4,3,1,31,1,10,4,2,4,3,0,0,3,3,0.009245265552264072,Low Risk
1462,32,R&D,Sales Executive,2,Marketing,20000.0,4,3,4,3,0,7,0,2,4,1,3,1,0,6,6,2,0.11012160741917774,Low Risk
1463,34,Sales,Analyst,1,Marketing,20000.0,4,1,2,3,1,2,0,7,3,4,2,1,1,7,0,2,0.7223157878886443,High Risk
1464,51,Operations,HR Manager,3,Medical,20000.0,4,2,2,3,1,15,3,0,1,2,5,1,0,5,3,3,0.09475722927196006,Low Risk
1465,34,Marketing,Manager,2,Marketing,20000.0,4,3,3,3,1,13,1,0,4,1,3,0,0,4,4,2,0.045445169582020745,Low Risk
1466,39,Finance,HR Manager,1,Other,20000.0,4,4,3,3,0,1,1,5,0,3,3,1,0,1,3,4,0.19367276868169156,Low Risk
1467,42,Sales,Director,3,Technical Degree,20000.0,4,3,2,3,1,5,0,0,1,30,4,1,0,7,1,5,0.5205850000993931,Medium Risk
1468,46,Finance,Director,3,Technical Degree,21200.0,4,4,4,2,0,25,0,0,2,2,5,1,0,1,1,5,0.018821947373448496,Low Risk
1469,28,HR,Manager,3,Marketing,20000.0,4,3,1,3,0,5,1,10,1,8,3,1,0,2,4,2,0.34632216830334167,Medium Risk
1470,35,Sales,Analyst,4,Human Resources,20000.0,1,3,2,3,0,5,0,6,4,4,4,0,0,7,0,0,0.36032710878777335,Medium Risk
